Year,RegionName,Avg_price
2015,"Nashville, TN",1270
2015,"New Haven, CT",1266.8333333333333
2015,"New Orleans, LA",1129.9166666666667
2015,"New York, NY",2427.25
2015,"North Port-Sarasota-Bradenton, FL",1426.5833333333333
2015,"Ogden, UT",997.75
2015,"Oklahoma City, OK",1018.25
2015,"Omaha, NE",933
2015,"Orlando, FL",1254.5
2015,"Philadelphia, PA",1449.25
2015,"Phoenix, AZ",1078.5833333333333
2015,"Pittsburgh, PA",1067.75
2015,"Port St. Lucie, FL",1243.4166666666667
2015,"Portland, OR",1276.1666666666667
2015,"Providence, RI",1218.25
2015,"Provo, UT",1051.5833333333333
2015,"Raleigh, NC",1197.9166666666667
2015,"Richmond, VA",1084.4166666666667
2015,"Riverside, CA",1537.6666666666667
2015,"Rochester, NY",1013.0833333333334
2015,"Sacramento, CA",1340.5
2015,"Salt Lake City, UT",1097.25
2015,"San Antonio, TX",1040.6666666666667
2015,"San Diego, CA",1783
2015,"San Francisco, CA",2680
2015,"San Jose, CA",2649.75
2015,"Scranton, PA",768.4166666666666
2015,"Seattle, WA",1525.9166666666667
2015,"Spokane, WA",915.4166666666666
2015,"Springfield, MA",1285.75
2015,"St. Louis, MO",1013.75
2015,"Stamford, CT",1916.8333333333333
2015,"Stockton, CA",1455.25
2015,"Tampa, FL",1215.1666666666667
2015,"Toledo, OH",873.5
2015,"Tucson, AZ",956.0833333333334
2015,"Tulsa, OK",968.5833333333334
2015,United States,1455.1666666666667
2015,"Urban Honolulu, HI",2152.3333333333335
2015,"Ventura, CA",2118.25
2015,"Virginia Beach, VA",1196.4166666666667
2015,"Washington, DC",1894.8333333333333
2015,"Wichita, KS",760.0833333333334
2015,"Winston-Salem, NC",1093.5
2015,"Worcester, MA",1140.8333333333333
2015,"Youngstown, OH",607.3333333333334
2016,"Akron, OH",855.5833333333334
2016,"Albany, NY",1204.5
2016,"Albuquerque, NM",1003.8333333333334
2016,"Allentown, PA",1251.6666666666667
2016,"Atlanta, GA",1255.6666666666667
2016,"Augusta, GA",939.9166666666666
2016,"Austin, TX",1342.25
2016,"Bakersfield, CA",1066.6666666666667
2016,"Baltimore, MD",1488.8333333333333
2016,"Baton Rouge, LA",1177.0833333333333
2016,"Birmingham, AL",1073.8333333333333
2016,"Boise City, ID",1059.5833333333333
2016,"Boston, MA",2379.5
2016,"Boulder, CO",1701.5
2016,"Buffalo, NY",968.6666666666666
2016,"Charleston, SC",1306.4166666666667
2016,"Charlotte, NC",1262.3333333333333
2016,"Chicago, IL",1618.9166666666667
2016,"Cincinnati, OH",1114.5833333333333
2016,"Cleveland, OH",1176.6666666666667
2016,"Colorado Springs, CO",1216.3333333333333
2016,"Columbus, OH",1063.0833333333333
2016,"Dallas-Fort Worth, TX",1313.75
2016,"Dayton, OH",868.75
2016,"Daytona Beach, FL",1130.3333333333333
2016,"Denver, CO",1503.5833333333333
2016,"Des Moines, IA",1018.9166666666666
2016,"Detroit, MI",1085.5
2016,"Durham, NC",1273.75
2016,"El Paso, TX",1006.1666666666666
2016,"Fort Collins, CO",1367.25
2016,"Fort Myers, FL",1408.75
2016,"Fresno, CA",1218.8333333333333
2016,"Gainesville, GA",1097.4166666666667
2016,"Grand Rapids, MI",1020.3333333333334
2016,"Greensboro, NC",1003.5
2016,"Greenville, SC",1059
2016,"Harrisburg, PA",985.25
2016,"Hartford, CT",1275.75
2016,"Houston, TX",1297.1666666666667
2016,"Indianapolis, IN",1057.0833333333333
2016,"Jackson, MS",1142.4166666666667
2016,"Jacksonville, FL",1128.3333333333333
2016,"Kansas City, MO",1015.6666666666666
2016,"Knoxville, TN",1035.75
2016,"Lakeland, FL",1153.1666666666667
2016,"Las Vegas, NV",1116.5
2016,"Little Rock, AR",837.8333333333334
2016,"Los Angeles-Long Beach-Anaheim, CA",2081.25
2016,"Louisville-Jefferson County, KY",961.25
2016,"Madison, WI",1194.5833333333333
2016,"Melbourne, FL",1167
2016,"Memphis, TN",1092.25
2016,"Miami-Fort Lauderdale, FL",1872.3333333333333
2016,"Milwaukee, WI",1079.5
2016,"Minneapolis-St Paul, MN",1334.6666666666667
2016,"Nashville, TN",1340.25
2016,"New Haven, CT",1295.25
2016,"New Orleans, LA",1149.9166666666667
2016,"New York, NY",2493.8333333333335
2016,"North Port-Sarasota-Bradenton, FL",1489.5833333333333
2016,"Ogden, UT",1049.75
2016,"Oklahoma City, OK",1018.5833333333334
2016,"Omaha, NE",963.1666666666666
2016,"Orlando, FL",1319.75
2016,"Philadelphia, PA",1490.3333333333333
2016,"Phoenix, AZ",1140
2016,"Pittsburgh, PA",1082.9166666666667
2016,"Port St. Lucie, FL",1339
2016,"Portland, OR",1374.1666666666667
2016,"Providence, RI",1274.25
2016,"Provo, UT",1108.4166666666667
2016,"Raleigh, NC",1241.4166666666667
2016,"Richmond, VA",1114.8333333333333
2016,"Riverside, CA",1614.3333333333333
2016,"Rochester, NY",1040.9166666666667
2016,"Sacramento, CA",1448.9166666666667
2016,"Salt Lake City, UT",1152.3333333333333
2016,"San Antonio, TX",1079.5
2016,"San Diego, CA",1885.25
2016,"San Francisco, CA",2839.9166666666665
2016,"San Jose, CA",2773.9166666666665
2016,"Scranton, PA",785.6666666666666
2016,"Seattle, WA",1641.5
2016,"Spokane, WA",964.5
2016,"Springfield, MA",1327.4166666666667
2016,"St. Louis, MO",1038.1666666666667
2016,"Stamford, CT",1949.9166666666667
2016,"Stockton, CA",1576.0833333333333
2016,"Tampa, FL",1278.75
2016,"Toledo, OH",894.5
2016,"Tucson, AZ",984.9166666666666
2016,"Tulsa, OK",978.25
2016,United States,1513
2016,"Urban Honolulu, HI",2195.25
2016,"Ventura, CA",2218.9166666666665
2016,"Virginia Beach, VA",1210.4166666666667
2016,"Washington, DC",1927.75
2016,"Wichita, KS",767.1666666666666
2016,"Winston-Salem, NC",1124.8333333333333
2016,"Worcester, MA",1198.0833333333333
2016,"Youngstown, OH",620.8333333333334
2017,"Akron, OH",872.5833333333334
2017,"Albany, NY",1233.25
2017,"Albuquerque, NM",1027.5
2017,"Allentown, PA",1288.25
2017,"Atlanta, GA",1326.5
2017,"Augusta, GA",962.25
2017,"Austin, TX",1365.5833333333333
2017,"Bakersfield, CA",1101.6666666666667
2017,"Baltimore, MD",1497.3333333333333
2017,"Baton Rouge, LA",1197.25
2017,"Birmingham, AL",1094.3333333333333
2017,"Boise City, ID",1133.1666666666667
2017,"Boston, MA",2457.5833333333335
2017,"Boulder, CO",1740
2017,"Buffalo, NY",1003.4166666666666
2017,"Charleston, SC",1363.25
2017,"Charlotte, NC",1321.5
2017,"Chicago, IL",1653.25
2017,"Cincinnati, OH",1157.8333333333333
2017,"Cleveland, OH",1180.6666666666667
2017,"Colorado Springs, CO",1295.5833333333333
2017,"Columbus, OH",1105.5
2017,"Dallas-Fort Worth, TX",1370.9166666666667
2017,"Dayton, OH",897.3333333333334
2017,"Daytona Beach, FL",1194.25
2017,"Denver, CO",1555.4166666666667
2017,"Des Moines, IA",1038.3333333333333
2017,"Detroit, MI",1124.9166666666667
2017,"Durham, NC",1311
2017,"El Paso, TX",1011
2017,"Fort Collins, CO",1400.5
2017,"Fort Myers, FL",1466.3333333333333
2017,"Fresno, CA",1277.75
2017,"Gainesville, GA",1161.75
2017,"Grand Rapids, MI",1083.5833333333333
2017,"Greensboro, NC",1040.9166666666667
2017,"Greenville, SC",1087.8333333333333
2017,"Harrisburg, PA",1002.4166666666666
2017,"Hartford, CT",1298.1666666666667
2017,"Houston, TX",1308.1666666666667
2017,"Indianapolis, IN",1088.1666666666667
2017,"Jackson, MS",1152.3333333333333
2017,"Jacksonville, FL",1171
2017,"Kansas City, MO",1052.5
2017,"Knoxville, TN",1079.75
2017,"Lakeland, FL",1212.0833333333333
2017,"Las Vegas, NV",1176.0833333333333
2017,"Little Rock, AR",849.0833333333334
2017,"Los Angeles-Long Beach-Anaheim, CA",2191
2017,"Louisville-Jefferson County, KY",1000.75
2017,"Madison, WI",1219
2017,"Melbourne, FL",1251.5833333333333
2017,"Memphis, TN",1114.3333333333333
2017,"Miami-Fort Lauderdale, FL",1914.25
2017,"Milwaukee, WI",1098.75
2017,"Minneapolis-St Paul, MN",1392.5
2017,"Nashville, TN",1390.8333333333333
2017,"New Haven, CT",1323.8333333333333
2017,"New Orleans, LA",1167.3333333333333
2017,"New York, NY",2536
2017,"North Port-Sarasota-Bradenton, FL",1536.5833333333333
2017,"Ogden, UT",1113.8333333333333
2017,"Oklahoma City, OK",1023.5
2017,"Omaha, NE",993.6666666666666
2017,"Orlando, FL",1387.5833333333333
2017,"Philadelphia, PA",1524.9166666666667
2017,"Phoenix, AZ",1201.9166666666667
2017,"Pittsburgh, PA",1099.5833333333333
2017,"Port St. Lucie, FL",1421.4166666666667
2017,"Portland, OR",1427.5833333333333
2017,"Providence, RI",1324.9166666666667
2017,"Provo, UT",1161.25
2017,"Raleigh, NC",1279.0833333333333
2017,"Richmond, VA",1147
2017,"Riverside, CA",1706.5833333333333
2017,"Rochester, NY",1071.4166666666667
2017,"Sacramento, CA",1567.4166666666667
2017,"Salt Lake City, UT",1214.4166666666667
2017,"San Antonio, TX",1112.3333333333333
2017,"San Diego, CA",1983.1666666666667
2017,"San Francisco, CA",2912.5
2017,"San Jose, CA",2828.8333333333335
2017,"Scranton, PA",801.8333333333334
2017,"Seattle, WA",1748.1666666666667
2017,"Spokane, WA",1007.8333333333334
2017,"Springfield, MA",1359.5833333333333
2017,"St. Louis, MO",1059.9166666666667
2017,"Stamford, CT",1987.1666666666667
2017,"Stockton, CA",1709.5833333333333
2017,"Tampa, FL",1339.25
2017,"Toledo, OH",915.1666666666666
2017,"Tucson, AZ",1029.8333333333333
2017,"Tulsa, OK",984.5833333333334
2017,United States,1563
2017,"Urban Honolulu, HI",2223.8333333333335
2017,"Ventura, CA",2322.6666666666665
2017,"Virginia Beach, VA",1228.8333333333333
2017,"Washington, DC",1960.25
2017,"Wichita, KS",772.6666666666666
2017,"Winston-Salem, NC",1162.0833333333333
2017,"Worcester, MA",1259.0833333333333
2017,"Youngstown, OH",638.6666666666666
2018,"Akron, OH",891.3333333333334
2018,"Albany, NY",1261.75
2018,"Albuquerque, NM",1058.6666666666667
2018,"Allentown, PA",1328.9166666666667
2018,"Atlanta, GA",1403.3333333333333
2018,"Augusta, GA",992
2018,"Austin, TX",1404.3333333333333
2018,"Bakersfield, CA",1148.5
2018,"Baltimore, MD",1516.1666666666667
2018,"Baton Rouge, LA",1196.9166666666667
2018,"Birmingham, AL",1127.1666666666667
2018,"Boise City, ID",1220
2018,"Boston, MA",2529.9166666666665
2018,"Boulder, CO",1804.9166666666667
2018,"Buffalo, NY",1037.5
2018,"Charleston, SC",1412
2018,"Charlotte, NC",1380.4166666666667
2018,"Chicago, IL",1686.75
2018,"Cincinnati, OH",1208
2018,"Cleveland, OH",1209.1666666666667
2018,"Colorado Springs, CO",1368.8333333333333
2018,"Columbus, OH",1157.5
2018,"Dallas-Fort Worth, TX",1419.3333333333333
2018,"Dayton, OH",930.8333333333334
2018,"Daytona Beach, FL",1268.1666666666667
2018,"Denver, CO",1615
2018,"Des Moines, IA",1051.0833333333333
2018,"Detroit, MI",1167.3333333333333
2018,"Durham, NC",1348.25
2018,"El Paso, TX",1022.1666666666666
2018,"Fort Collins, CO",1445.25
2018,"Fort Myers, FL",1522.9166666666667
2018,"Fresno, CA",1348.4166666666667
2018,"Gainesville, GA",1221.9166666666667
2018,"Grand Rapids, MI",1137.25
2018,"Greensboro, NC",1075.5
2018,"Greenville, SC",1127.75
2018,"Harrisburg, PA",1032.25
2018,"Hartford, CT",1323.75
2018,"Houston, TX",1347.4166666666667
2018,"Indianapolis, IN",1130.75
2018,"Jackson, MS",1163.3333333333333
2018,"Jacksonville, FL",1229.0833333333333
2018,"Kansas City, MO",1088.6666666666667
2018,"Knoxville, TN",1130.3333333333333
2018,"Lakeland, FL",1290.5833333333333
2018,"Las Vegas, NV",1254.8333333333333
2018,"Little Rock, AR",859.5
2018,"Los Angeles-Long Beach-Anaheim, CA",2287.3333333333335
2018,"Louisville-Jefferson County, KY",1030.6666666666667
2018,"Madison, WI",1247.5833333333333
2018,"Melbourne, FL",1336.8333333333333
2018,"Memphis, TN",1149.9166666666667
2018,"Miami-Fort Lauderdale, FL",1966.5833333333333
2018,"Milwaukee, WI",1123
2018,"Minneapolis-St Paul, MN",1450.0833333333333
2018,"Nashville, TN",1433.0833333333333
2018,"New Haven, CT",1359.1666666666667
2018,"New Orleans, LA",1178.3333333333333
2018,"New York, NY",2575.5
2018,"North Port-Sarasota-Bradenton, FL",1590.75
2018,"Ogden, UT",1183.1666666666667
2018,"Oklahoma City, OK",1044.9166666666667
2018,"Omaha, NE",1020.6666666666666
2018,"Orlando, FL",1472.4166666666667
2018,"Philadelphia, PA",1568.0833333333333
2018,"Phoenix, AZ",1282.5833333333333
2018,"Pittsburgh, PA",1131.6666666666667
2018,"Port St. Lucie, FL",1512.0833333333333
2018,"Portland, OR",1470.1666666666667
2018,"Providence, RI",1388
2018,"Provo, UT",1218.5833333333333
2018,"Raleigh, NC",1319.75
2018,"Richmond, VA",1191.8333333333333
2018,"Riverside, CA",1805.4166666666667
2018,"Rochester, NY",1106.6666666666667
2018,"Sacramento, CA",1667.3333333333333
2018,"Salt Lake City, UT",1280.6666666666667
2018,"San Antonio, TX",1144.3333333333333
2018,"San Diego, CA",2077.5833333333335
2018,"San Francisco, CA",3008
2018,"San Jose, CA",2938.1666666666665
2018,"Scranton, PA",816.5
2018,"Seattle, WA",1816.6666666666667
2018,"Spokane, WA",1067.9166666666667
2018,"Springfield, MA",1408.6666666666667
2018,"St. Louis, MO",1085.0833333333333
2018,"Stamford, CT",2034
2018,"Stockton, CA",1820.1666666666667
2018,"Tampa, FL",1407.4166666666667
2018,"Toledo, OH",935.5833333333334
2018,"Tucson, AZ",1089.3333333333333
2018,"Tulsa, OK",998.4166666666666
2018,United States,1617.6666666666667
2018,"Urban Honolulu, HI",2259.5
2018,"Ventura, CA",2427.6666666666665
2018,"Virginia Beach, VA",1252.6666666666667
2018,"Washington, DC",1999.4166666666667
2018,"Wichita, KS",783.5
2018,"Winston-Salem, NC",1210.5
2018,"Worcester, MA",1325.8333333333333
2018,"Youngstown, OH",658.9166666666666
2019,"Akron, OH",918.5
2019,"Albany, NY",1294.75
2019,"Albuquerque, NM",1102.5
2019,"Allentown, PA",1377.5833333333333
2019,"Atlanta, GA",1481.5833333333333
2019,"Augusta, GA",1031.5
2019,"Austin, TX",1466.5833333333333
2019,"Bakersfield, CA",1211.75
2019,"Baltimore, MD",1548.0833333333333
2019,"Baton Rouge, LA",1198.5833333333333
2019,"Birmingham, AL",1170.0833333333333
2019,"Boise City, ID",1311.4166666666667
2019,"Boston, MA",2609.25
2019,"Boulder, CO",1867.0833333333333
2019,"Buffalo, NY",1072.8333333333333
2019,"Charleston, SC",1458.4166666666667
2019,"Charlotte, NC",1448.9166666666667
2019,"Chicago, IL",1728.5
2019,"Cincinnati, OH",1272.6666666666667
2019,"Cleveland, OH",1245
2019,"Colorado Springs, CO",1441.25
2019,"Columbus, OH",1203.75
2019,"Dallas-Fort Worth, TX",1469.9166666666667
2019,"Dayton, OH",969.75
2019,"Daytona Beach, FL",1333.1666666666667
2019,"Denver, CO",1674.5833333333333
2019,"Des Moines, IA",1070
2019,"Detroit, MI",1206.5833333333333
2019,"Durham, NC",1401.9166666666667
2019,"El Paso, TX",1048.25
2019,"Fort Collins, CO",1492.9166666666667
2019,"Fort Myers, FL",1577.6666666666667
2019,"Fresno, CA",1427.3333333333333
2019,"Gainesville, GA",1295.25
2019,"Grand Rapids, MI",1190.4166666666667
2019,"Greensboro, NC",1127.0833333333333
2019,"Greenville, SC",1169.5833333333333
2019,"Harrisburg, PA",1075.0833333333333
2019,"Hartford, CT",1352.75
2019,"Houston, TX",1371.0833333333333
2019,"Indianapolis, IN",1180.25
2019,"Jackson, MS",1180.0833333333333
2019,"Jacksonville, FL",1280.1666666666667
2019,"Kansas City, MO",1129.6666666666667
2019,"Knoxville, TN",1195.6666666666667
2019,"Lakeland, FL",1364.75
2019,"Las Vegas, NV",1333.5
2019,"Little Rock, AR",879.25
2019,"Los Angeles-Long Beach-Anaheim, CA",2374.5
2019,"Louisville-Jefferson County, KY",1062.1666666666667
2019,"Madison, WI",1282.6666666666667
2019,"Melbourne, FL",1401.5
2019,"Memphis, TN",1198.0833333333333
2019,"Miami-Fort Lauderdale, FL",2020.1666666666667
2019,"Milwaukee, WI",1153.8333333333333
2019,"Minneapolis-St Paul, MN",1508.6666666666667
2019,"Nashville, TN",1492.5
2019,"New Haven, CT",1396.9166666666667
2019,"New Orleans, LA",1198.1666666666667
2019,"New York, NY",2632.1666666666665
2019,"North Port-Sarasota-Bradenton, FL",1651.1666666666667
2019,"Ogden, UT",1254.3333333333333
2019,"Oklahoma City, OK",1077.8333333333333
2019,"Omaha, NE",1058.0833333333333
2019,"Orlando, FL",1538.8333333333333
2019,"Philadelphia, PA",1618.25
2019,"Phoenix, AZ",1383.5
2019,"Pittsburgh, PA",1171.0833333333333
2019,"Port St. Lucie, FL",1584.8333333333333
2019,"Portland, OR",1523
2019,"Providence, RI",1452.5833333333333
2019,"Provo, UT",1266.0833333333333
2019,"Raleigh, NC",1374.1666666666667
2019,"Richmond, VA",1235.6666666666667
2019,"Riverside, CA",1894.75
2019,"Rochester, NY",1135.9166666666667
2019,"Sacramento, CA",1752.9166666666667
2019,"Salt Lake City, UT",1342.5833333333333
2019,"San Antonio, TX",1185.25
2019,"San Diego, CA",2155.5
2019,"San Francisco, CA",3099.9166666666665
2019,"San Jose, CA",3029.9166666666665
2019,"Scranton, PA",846.4166666666666
2019,"Seattle, WA",1895.5
2019,"Spokane, WA",1130.1666666666667
2019,"Springfield, MA",1452.5833333333333
2019,"St. Louis, MO",1120.3333333333333
2019,"Stamford, CT",2090
2019,"Stockton, CA",1922.3333333333333
2019,"Tampa, FL",1472.6666666666667
2019,"Toledo, OH",950.25
2019,"Tucson, AZ",1155.6666666666667
2019,"Tulsa, OK",1023.3333333333334
2019,United States,1675.8333333333333
2019,"Urban Honolulu, HI",2297.3333333333335
2019,"Ventura, CA",2512.6666666666665
2019,"Virginia Beach, VA",1287.6666666666667
2019,"Washington, DC",2055.3333333333335
2019,"Wichita, KS",798.8333333333334
2019,"Winston-Salem, NC",1269.75
2019,"Worcester, MA",1394.8333333333333
2019,"Youngstown, OH",677
2020,"Akron, OH",959.8333333333334
2020,"Albany, NY",1338.4166666666667
2020,"Albuquerque, NM",1166.3333333333333
2020,"Allentown, PA",1443.4166666666667
2020,"Atlanta, GA",1551
2020,"Augusta, GA",1088.3333333333333
2020,"Austin, TX",1489.6666666666667
2020,"Bakersfield, CA",1293.3333333333333
2020,"Baltimore, MD",1570.0833333333333
2020,"Baton Rouge, LA",1211.3333333333333
2020,"Birmingham, AL",1215.5833333333333
2020,"Boise City, ID",1409.6666666666667
2020,"Boston, MA",2590.3333333333335
2020,"Boulder, CO",1910.0833333333333
2020,"Buffalo, NY",1118.6666666666667
2020,"Charleston, SC",1497.5
2020,"Charlotte, NC",1499.8333333333333
2020,"Chicago, IL",1733.4166666666667
2020,"Cincinnati, OH",1334.1666666666667
2020,"Cleveland, OH",1283.75
2020,"Colorado Springs, CO",1523.0833333333333
2020,"Columbus, OH",1255.6666666666667
2020,"Dallas-Fort Worth, TX",1506.4166666666667
2020,"Dayton, OH",1017.5833333333334
2020,"Daytona Beach, FL",1399.0833333333333
2020,"Denver, CO",1697.4166666666667
2020,"Des Moines, IA",1092.75
2020,"Detroit, MI",1251.75
2020,"Durham, NC",1432.5
2020,"El Paso, TX",1100.5833333333333
2020,"Fort Collins, CO",1531.3333333333333
2020,"Fort Myers, FL",1643.8333333333333
2020,"Fresno, CA",1511.4166666666667
2020,"Gainesville, GA",1358.1666666666667
2020,"Grand Rapids, MI",1242.75
2020,"Greensboro, NC",1190.0833333333333
2020,"Greenville, SC",1203.4166666666667
2020,"Harrisburg, PA",1108.4166666666667
2020,"Hartford, CT",1395.75
2020,"Houston, TX",1381.5833333333333
2020,"Indianapolis, IN",1245.5
2020,"Jackson, MS",1213.0833333333333
2020,"Jacksonville, FL",1335.25
2020,"Kansas City, MO",1179.25
2020,"Knoxville, TN",1263.4166666666667
2020,"Lakeland, FL",1439.25
2020,"Las Vegas, NV",1403.0833333333333
2020,"Little Rock, AR",910.3333333333334
2020,"Los Angeles-Long Beach-Anaheim, CA",2401.4166666666665
2020,"Louisville-Jefferson County, KY",1099.0833333333333
2020,"Madison, WI",1318.5833333333333
2020,"Melbourne, FL",1475.3333333333333
2020,"Memphis, TN",1281.4166666666667
2020,"Miami-Fort Lauderdale, FL",2076.75
2020,"Milwaukee, WI",1186.1666666666667
2020,"Minneapolis-St Paul, MN",1544.75
2020,"Nashville, TN",1544.6666666666667
2020,"New Haven, CT",1449.3333333333333
2020,"New Orleans, LA",1223.5
2020,"New York, NY",2558.5
2020,"North Port-Sarasota-Bradenton, FL",1721.8333333333333
2020,"Ogden, UT",1322.3333333333333
2020,"Oklahoma City, OK",1104
2020,"Omaha, NE",1106.3333333333333
2020,"Orlando, FL",1581.6666666666667
2020,"Philadelphia, PA",1654.3333333333333
2020,"Phoenix, AZ",1491.5833333333333
